7.000000000000000666e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.263132042061730687e-01 -4.419097997630274222e+00
7.000072631320421179e-02 9.995580902002369067e-03 7.263132042061730452e-04 -4.419097997630274700e-03 7.200253386163434355e-01 -4.381196794299176744e+00
7.000217265174703274e-02 9.986780607210438837e-03 1.446338542822516457e-03 -8.800294791929452742e-03 7.137979835953961461e-01 -4.343639786851161588e+00
7.000433278827344896e-02 9.973636672631657971e-03 2.160136526417912733e-03 -1.314393457878061319e-02 7.076305997639368295e-01 -4.306423926420967163e+00
7.000720055539963460e-02 9.956186314126456299e-03 2.867767126181849490e-03 -1.745035850520158111e-02 7.015226517402911588e-01 -4.269546188981131252e+00
7.001076984517755342e-02 9.934466409432273978e-03 3.569289777922140562e-03 -2.171990469418271300e-02 6.954736081430686889e-01 -4.233003575227081150e+00
7.001503460856361993e-02 9.908513501162863682e-03 4.264763386065208856e-03 -2.595290826940979331e-02 6.894829415923034999e-01 -4.196793110459328346e+00
7.001998885489127411e-02 9.878363799782994420e-03 4.954246327657512057e-03 -3.014970137986912324e-02 6.835501287092233813e-01 -4.160911844462927611e+00
7.002562665134763609e-02 9.844053186558662794e-03 5.637796456366735674e-03 -3.431061322433204969e-02 6.776746501146879709e-01 -4.125356851384274215e+00
7.003194212245411610e-02 9.805617216482946999e-03 6.315471106481423957e-03 -3.843597007571632196e-02 6.718559904263876614e-01 -4.090125229605523494e+00
7.003892944955102118e-02 9.763091121177625009e-03 6.987327096907811411e-03 -4.252609530532184406e-02 6.660936382548185986e-01 -4.055214101616623878e+00
7.004658287028618646e-02 9.716509811770687038e-03 7.653420735162629746e-03 -4.658130940693847033e-02 6.603870861981090412e-01 -4.020620613885208527e+00
7.005489667810754773e-02 9.665907881749863720e-03 8.313807821360739286e-03 -5.060193002082367941e-02 6.547358308357347223e-01 -3.986341936724406398e+00
7.006386522175973852e-02 9.611319609792315713e-03 8.968543652196474605e-03 -5.458827195754808320e-02 6.491393727211788311e-01 -3.952375264158739743e+00
7.007348290478465636e-02 9.552778962570609642e-03 9.617683024917653145e-03 -5.854064722170682078e-02 6.435972163735677043e-01 -3.918717813788177295e+00
7.008374418502594239e-02 9.490319597535113935e-03 1.026128024129122074e-02 -6.245936503549499863e-02 6.381088702683601621e-01 -3.885366826650561656e+00
7.009464357413749958e-02 9.423974865672968965e-03 1.089938911155958166e-02 -6.634473186214556728e-02 6.326738468270850513e-01 -3.852319567082368224e+00
7.010617563709588274e-02 9.353777814243740760e-03 1.153206295838666608e-02 -7.019705142922794128e-02 6.272916624062112589e-01 -3.819573322578045271e+00
7.011833499171667150e-02 9.279761189491935250e-03 1.215935462079287786e-02 -7.401662475180598166e-02 6.219618372851785093e-01 -3.787125403647991106e+00
7.013111630817474296e-02 9.201957439336480582e-03 1.278131645807805555e-02 -7.780375015545397399e-02 6.166838956536093708e-01 -3.754973143675218061e+00
7.014451430852847169e-02 9.120398716037350986e-03 1.339800035373166567e-02 -8.155872329912919327e-02 6.114573655977626476e-01 -3.723113898770870733e+00
7.015852376624780173e-02 9.035116878839450152e-03 1.400945771932942882e-02 -8.528183719790007056e-02 6.062817790862664591e-01 -3.691545047628685960e+00
7.017313950574621817e-02 8.946143496593920649e-03 1.461573949841569499e-02 -8.897338224552875374e-02 6.011566719551363347e-01 -3.660263991378412740e+00
7.018835640191659064e-02 8.853509850357012961e-03 1.521689617037083088e-02 -9.263364623690716060e-02 5.960815838921516008e-01 -3.629268153438382161e+00
7.020416937967084714e-02 8.757246935966666798e-03 1.581297775426298083e-02 -9.626291439034553865e-02 5.910560584205901691e-01 -3.598554979367208695e+00
7.022057341348353354e-02 8.657385466596953863e-03 1.640403381268357164e-02 -9.986146936971274091e-02 5.860796428823848991e-01 -3.568121936714823583e+00
7.023756352693910632e-02 8.553955875290526062e-03 1.699011345556595762e-02 -1.034295913064275652e-01 5.811518884206884339e-01 -3.537966514872755930e+00
7.025513479228309710e-02 8.446988317469225280e-03 1.757126534398664730e-02 -1.069675578213003242e-01 5.762723499619301082e-01 -3.508086224923908425e+00
7.027328232997705204e-02 8.336512673423000438e-03 1.814753769394857746e-02 -1.104756440462242306e-01 5.714405861973457235e-01 -3.478478599491777512e+00
7.029200130825720427e-02 8.222558550777284495e-03 1.871897828014592452e-02 -1.139541226457160134e-01 5.666561595640389193e-01 -3.449141192589236127e+00
7.031128694269692114e-02 8.105155286938978826e-03 1.928563443970996230e-02 -1.174032638383052524e-01 5.619186362255818024e-01 -3.420071579466935852e+00
7.033113449577285681e-02 7.984331951521206339e-03 1.984755307593554299e-02 -1.208233354177721819e-01 5.572275860521932467e-01 -3.391267356461399984e+00
7.035153927643483796e-02 7.860117348746972071e-03 2.040478066198773630e-02 -1.242146027742335873e-01 5.525825826005141828e-01 -3.362726140842858591e+00
7.037249663967942714e-02 7.732540019831895227e-03 2.095736324458825212e-02 -1.275773289150764489e-01 5.479832030930024134e-01 -3.334445570662889047e+00
7.039400198612710824e-02 7.601628245346155749e-03 2.150534644768125475e-02 -1.309117744857393462e-01 5.434290283969681612e-01 -3.306423304601908697e+00
7.041605076160319110e-02 7.467410047555814168e-03 2.204877547607822161e-02 -1.342181977903412482e-01 5.389196430032852092e-01 -3.278657021816605344e+00
7.043863845672226898e-02 7.329913192743656505e-03 2.258769511908150646e-02 -1.374968548121578427e-01 5.344546350047824079e-01 -3.251144421787314887e+00
7.046176060647635353e-02 7.189165193509711692e-03 2.312214975408628803e-02 -1.407479992339451536e-01 5.300335960743389752e-01 -3.223883224165410510e+00
7.048541278982652092e-02 7.045193311051601084e-03 2.365218335016062642e-02 -1.439718824581105727e-01 5.256561214427273310e-01 -3.196871168620805115e+00
7.050959062929812449e-02 6.898024557424869280e-03 2.417783947160335317e-02 -1.471687536267313745e-01 5.213218098761734920e-01 -3.170106014689482610e+00
7.053428979057960180e-02 6.747685697783448872e-03 2.469916128147952791e-02 -1.503388596414208522e-01 5.170302636537144059e-01 -3.143585541621279233e+00
7.055950598212473723e-02 6.594203252600406608e-03 2.521619154513324301e-02 -1.534824451830421321e-01 5.127810885443148115e-01 -3.117307548227789660e+00
7.058523495475840792e-02 6.437603499869136610e-03 2.572897263367755760e-02 -1.565997527312699145e-01 5.085738937837959162e-01 -3.091269852730543555e+00
7.061147250128586850e-02 6.277912477285135968e-03 2.623754652746135285e-02 -1.596910225840004471e-01 5.044082920515786661e-01 -3.065470292609457026e+00
7.063821445610538041e-02 6.115155984408525772e-03 2.674195481951293155e-02 -1.627564928766098984e-01 5.002838994472608158e-01 -3.039906724451600706e+00
7.066545669482433845e-02 5.949359584807464157e-03 2.724223871896019195e-02 -1.657963996010614893e-01 4.962003354670355137e-01 -3.014577023800290689e+00
7.069319513387876952e-02 5.780548608182602306e-03 2.773843905442722677e-02 -1.688109766248617749e-01 4.921572229799857090e-01 -2.989479085004620451e+00
7.072142573015617606e-02 5.608748152472736032e-03 2.823059627740721195e-02 -1.718004557098664065e-01 4.881541882042381708e-01 -2.964610821069332935e+00
7.075014448062179329e-02 5.433983085941800420e-03 2.871875046561144992e-02 -1.747650665309357365e-01 4.841908606830243600e-01 -2.939970163505214451e+00
7.077934742194809392e-02 5.256278049247359307e-03 2.920294132629447370e-02 -1.777050366944409598e-01 4.802668732606297786e-01 -2.915555062179901569e+00
7.080903063014765131e-02 5.075657457490738780e-03 2.968320819955510420e-02 -1.806205917566208741e-01 4.763818620582671581e-01 -2.891363485169232472e+00
7.083919022020926382e-02 4.892145502248948681e-03 3.015959006161337067e-02 -1.835119552417901201e-01 4.725354664498785939e-01 -2.867393418609117006e+00
7.086982234573732664e-02 4.705766153588549112e-03 3.063212552806324901e-02 -1.863793486603992355e-01 4.687273290378728974e-01 -2.843642866547967163e+00
7.090092319859442327e-02 4.516543162061601585e-03 3.110085285710112099e-02 -1.892229915269472151e-01 4.649570956288080481e-01 -2.820109850799683571e+00
7.093248900854715044e-02 4.324500060683854862e-03 3.156580995272992990e-02 -1.920431013777469109e-01 4.612244152090498872e-01 -2.796792410797295680e+00
7.096451604291509341e-02 4.129660166895310347e-03 3.202703436793898073e-02 -1.948398937885442161e-01 4.575289399203843477e-01 -2.773688603447177492e+00
7.099700060622295139e-02 3.932046584503318815e-03 3.248456330785936402e-02 -1.976135823919913936e-01 4.538703250356226904e-01 -2.750796502983938296e+00
