-4.921273900010614266e-01 -1.401302290446228005e-01 8.941455050281649219e-02 -5.386135822551484792e-02 -7.364849975615769262e-01 -1.074592841005918453e+00
-4.918204892212445500e-01 -1.403150993229885790e-01 8.688668653879691450e-02 -5.754972190945419758e-02 -7.304190539171312446e-01 -1.185310486389262730e+00
-4.915222649198919269e-01 -1.405126293047749275e-01 8.437964293146801853e-02 -6.161810575249020844e-02 -7.227301548825483257e-01 -1.299076544225206797e+00
-4.912326456345439407e-01 -1.407241233468512487e-01 8.189899020902728644e-02 -6.607697293039958841e-02 -7.134070592630057384e-01 -1.413272017897633237e+00
-4.909515407828165534e-01 -1.409509217192217445e-01 7.945033748322977152e-02 -7.092779734261303592e-02 -7.024385259301189066e-01 -1.525277911072735471e+00
-4.906788405299695732e-01 -1.411943697508086792e-01 7.703933244916007228e-02 -7.616306361318420093e-02 -6.898133135848342201e-01 -1.632475227050076194e+00
-4.904144156564756996e-01 -1.414557869752389729e-01 7.467166138581808610e-02 -8.176626708953137201e-02 -6.755201811556637015e-01 -1.732244969250472888e+00
-4.901581174255875695e-01 -1.417364362766264652e-01 7.235304915533799508e-02 -8.771191384285351167e-02 -6.595478874660981594e-01 -1.821968141048920353e+00
-4.899097774509074688e-01 -1.420374930353556220e-01 7.008925920334865833e-02 -9.396552066797315972e-02 -6.418851912557095307e-01 -1.899025746055160946e+00
-4.896692075639558217e-01 -1.423600142738646879e-01 6.788609355926171485e-02 -1.004836150841419973e-01 -6.222267989992200654e-01 -1.961283088250836748e+00
-4.894361996817386817e-01 -1.427049078024316131e-01 6.575040212244345761e-02 -1.072153976166378836e-01 -5.954142447423873552e-01 -2.015710907608523339e+00
-4.892105222101059692e-01 -1.430729070704689354e-01 6.370674038061364952e-02 -1.141339947124310750e-01 -5.600120932947303398e-01 -2.065763991482210571e+00
-4.889918592722233281e-01 -1.434646532883259162e-01 6.178459071735922792e-02 -1.212243908094683686e-01 -5.166079242934684679e-01 -2.111919296632759124e+00
-4.887797937978101137e-01 -1.438807361278977570e-01 6.001141874553066885e-02 -1.284732074215530762e-01 -4.657893174699946903e-01 -2.154653780480881853e+00
-4.885738144453741771e-01 -1.443216993416199800e-01 5.841267330691875953e-02 -1.358687031406098367e-01 -4.081438523867687018e-01 -2.194444399889726949e+00
-4.883733225244477616e-01 -1.447880463814705809e-01 5.701178647283444700e-02 -1.434007736347708006e-01 -3.442591088875740502e-01 -2.231768111895186646e+00
-4.881776389178213993e-01 -1.452802460179656308e-01 5.583017354314319391e-02 -1.510609516489687942e-01 -5.564471891742485132e-01 -2.481974975195651023e+00
-4.879860110037811394e-01 -1.457987379591568766e-01 5.392025982860624428e-02 -1.595799236852877001e-01 -5.024795100435913708e-01 -2.526934283586080632e+00
-4.878009385553231381e-01 -1.463464698746753667e-01 5.219558132150439733e-02 -1.682532111739290515e-01 -4.446427672069260817e-01 -2.569576136138736366e+00
-4.876217857829781011e-01 -1.469239714270020869e-01 5.066941794844755792e-02 -1.770728598278131227e-01 -3.842376019305329682e-01 -2.593236158695956917e+00
-4.874478713161066734e-01 -1.475317449768321909e-01 4.935058539821590706e-02 -1.859737176286699878e-01 -3.220753236962731747e-01 -2.595432670821439469e+00
-4.872784835256636082e-01 -1.481700692612436532e-01 4.824511467285508975e-02 -1.948821145971501301e-01 -2.587547533378253273e-01 -2.579261625914393452e+00
-4.871128900821782848e-01 -1.488389701571928292e-01 4.735698142011117440e-02 -2.037350071061823364e-01 -1.948747117707520238e-01 -2.547818977714662037e+00
-4.869503450104212261e-01 -1.495382571547259065e-01 4.668810593314947494e-02 -2.124799778821438723e-01 -1.310340197239932558e-01 -2.504200679785433703e+00
-4.867900957440716159e-01 -1.502675598301942417e-01 4.623835315119519118e-02 -2.210752360042533560e-01 -6.411827634895166106e-02 -2.449526648720256716e+00
-4.866313901803825948e-01 -1.510263643194676986e-01 4.601827768359680049e-02 -2.294828344817605170e-01 1.874609716293008585e-02 -2.379702599918553041e+00
-4.864734399896417649e-01 -1.518140265115940357e-01 4.608262058758137020e-02 -2.376507733635228048e-01 1.157469218801094324e-01 -2.298423461422215652e+00
-4.863152689524358196e-01 -1.526297238143171642e-01 4.647990291340695773e-02 -2.455397349329002388e-01 2.234954341471445671e-01 -2.210221950556157555e+00
-4.861557343088043215e-01 -1.534724986837671112e-01 4.724701433587180643e-02 -2.531259592820647719e-01 3.386028702681909142e-01 -2.119630785422701447e+00
-4.859935666810283328e-01 -1.543413120240870740e-01 4.840921315417561627e-02 -2.604012443146679345e-01 4.576804667857178321e-01 -2.031182683478851114e+00
-4.858274099964194903e-01 -1.552350965870697985e-01 4.998012629273760471e-02 -2.673729457436267443e-01 5.773394598540672051e-01 -1.949410362134635255e+00
-4.856558614101063043e-01 -1.561528103717861882e-01 5.196174929986423913e-02 -2.740639770909618078e-01 6.941910859203844764e-01 -1.878846539152251749e+00
-4.854775112278250093e-01 -1.570934900242134669e-01 5.434444634875428004e-02 -2.805128096890063816e-01 8.048465814224131654e-01 -1.824023932341157561e+00
-4.852909828287069738e-01 -1.580563042368674509e-01 5.710695023746650140e-02 -2.867734726805685197e-01 9.059171825899032804e-01 -1.789475258960795845e+00
-4.850949725880662200e-01 -1.590406071484353756e-01 6.021636238820576165e-02 -2.929155530170431954e-01 9.937200734739174424e-01 -1.779248936140935600e+00
-4.848882898001893871e-01 -1.600459917434022827e-01 6.362714356144694161e-02 -2.990225331776469320e-01 1.059719265601741123e+00 -1.788287945033582904e+00
-4.846699000653339473e-01 -1.610723375461712292e-01 6.726445613721052097e-02 -3.051605382537965760e-01 1.099101801415049540e+00 -1.815051219345560796e+00
-4.844390258516139136e-01 -1.621197510446764634e-01 7.103694280806603645e-02 -3.113904038796063145e-01 1.109306599625287104e+00 -1.862036349764665699e+00
-4.841952031961176406e-01 -1.631885475351887438e-01 7.484445577510023817e-02 -3.177815382595990390e-01 1.104549024259918744e+00 -1.993833767839806592e+00
